ປັບປຸງການເຂົ້າເຖິງ ອາຊີວະສຶກສາ ແລະ ຝຶກອົບຮົມຊີຊາຊີບ,Improved access to technical and vocational skills,ນຳສົ່ງສະຖາບັນອາຊີວະສຶກສາ ແລະ ຝຶກອົບຮົມວິຊາຊີບ,Referral to TVET institution,ລະບຸຫລັກສູດສຳລັບຜູ້ໄດ້ຮັບຜົນປະໂຫຍດຕ້ອງການຮຽນ ແລະ ແນະນໍາສູນເຝິກອົບຮົມວິຊາຊີບສະໜອງການຝຶກອົບຮົມດັ່ງກ່າວ ,Identify the desired course the person wants to study and the appropriate TVET to provide the training. 
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),"ສະໜອງການບໍລິການ ( ນາຍຊ່າງ, ຊ່າງໄຟຟ້າ, ເຄື່ອງແຕ່ງຜົມ, ຈັກຫຍິບເຄື່ອງ ແລະ ອື່ນໆ)","Providing a service (mechanic, electrical, hairdressing, sewing, etc)",ຊື້ຊຸດເຄື່ອງມືນາຍຊ່າງ,Buy mechanic tool kit
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),"ສະໜອງການບໍລິການ ( ນາຍຊ່າງ, ຊ່າງໄຟຟ້າ, ເຄື່ອງແຕ່ງຜົມ, ຈັກຫຍິບເຄື່ອງ ແລະ ອື່ນໆ)","Providing a service (mechanic, electrical, hairdressing, sewing, etc)",ຊື້ອຸປະກອນໄຟຟ້າ ຫລື ສ່ວນປະກອບຕ່າງໆ,Buy electrical tools/components
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),"ສະໜອງການບໍລິການ ( ນາຍຊ່າງ, ຊ່າງໄຟຟ້າ, ເຄື່ອງແຕ່ງຜົມ, ຈັກຫຍິບເຄື່ອງ ແລະ ອື່ນໆ)","Providing a service (mechanic, electrical, hairdressing, sewing, etc)",ການຝຶກອົບຮົມຄວາມຮູ້ທາງດ້ານເງິນ,Provide technical training e.g financial literacy
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),"ສະໜອງການບໍລິການ ( ນາຍຊ່າງ, ຊ່າງໄຟຟ້າ, ເຄື່ອງແຕ່ງຜົມ, ຈັກຫຍິບເຄື່ອງ ແລະ ອື່ນໆ)","Providing a service (mechanic, electrical, hairdressing, sewing, etc)",ເປີດບັນຊີທະນາຄານ,Open a bank account
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ລະບຸສະຖາທີ່/ ທີ່ດິນສຳລັບລ້ຽງສັດ,Identify location/land for animal raising
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຣີເຊີດ/ລະບຸຕະຫລາດໃຫ້ແກ່ສັດທີ່ຖືກເລືອກ (ຕົວຢ່າງ: ຜູ້ຊື້),Identify market for selected animal (ie. buyers)
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຣີເຊີດ/ລະບູຜູ້ສະໜອງສັດລ້ຽງ ແລະ ຊັບສິນທີ່ກ່ຽວຂ້ອງ,Identify suppliers for animal and associated assets
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ສົນທະນາກ່ຽວກັບ ຄວາມສ່ຽງດ້ານສິ່ງແວດລ້ອມ ແລະ ກິດຈະກໍາ ຮ່ວມກັບຄອບຄົວ,Discuss environmental risks and action with family as needed
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ລົມ ຫລື ວາງແຜນກັບຄອບຄົວກ່ຽວກັບການລ້ຽງສັດໃນຄອບຄົວ,Discuss and plan with the family on animal raising implications on family
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ສ້າງຄອກສັດ,Build animal housing
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ສ້າງຮົ້ວລ້ອມສັດ,Build animal fencing
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຊອກຫາສະຖານທີ່ເພື່ອປູກພືດ/ອາຫານ ສໍາລັບສັດ,Identify plot to grow forages
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ສ້າງບ່ອນເກືອສັດ / ຮາງນ້ຳ,Build animal feed/water trough
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຝຶກອົບຮົມກ່ຽວກັບການລ້ຽງສັດ,Obtain training on animal husbandry
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ພົບປະກັບຊ່ຽວຊານດ້ານກະສິກຳເພື່ອສະໜັບສະໜູນແນວຄວາມຄິດ,Meet agriculture or other experts for support/ideas
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,"ພັດທະນາແຜນເບິ່ງແຍງ/ ກຳນດການອະນາໄມ, ການໃຫ້ອາຫານ, ການສັກວັກແຊັງ ແລະ ອື່ນໆ  ( ແຜນທຸລະກິດ )","Develop caretaking plan/schedule for cleaning, feeding, vaccinations, etc (business plan)"
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຊື້ແທ່ນອາຫານທີ່ອຸດົມດ້ວຍແຮ່ທາດ,Buy mineral blocks
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຊື້ວັກແຊັງ / ຢາປົວພະຍາດ,Buy vaccination/ medicine
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຊື້ອຸປະກອນການເຮັດຮົ້ວ / ສ້າງເຮືອນ;  ເຄື່ອງມືຕ່າງໆ,Buy fencing/ housing materials; tools
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,"ຊື້ສັດລ້ຽງ ( ໝູ, ແບ້ ແລະ ອື່ນໆ)","Buy livestock (pigs, goats, etc)"
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຊື້ອາຫານສັດ,Buy animal feed
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຊື້ອາຫານສັດ,"Buy stationary materials (paper, pen)"
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ຊື້ຈັກຄິດໄລ່,Buy calculator
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ການຝຶກອົບຮົມຄວາມຮູ້ທາງດ້ານເງິນ,Provide technical training e.g financial literacy
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ລ້ຽງສັດ, Raising livestock,ເປີດບັນຊີທະນາຄານ,Open a bank account
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ຢ້ຽມຢາມກົມກະສິກຳ/ຜູ້ຊ່ຽວຊານ,Visit agriculture department for advice
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ລົມ ຫລື ວາງແຜນກັບຄອບຄົວກ່ຽວກັບການເຮັດສວນໃນຄອບຄົວ,Discuss a plan with family on farming implications on family
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ຣີເຊີດ/ ກຳນົດເມັດພືດທີ່ດີ ( ການບໍລິໂພກ ສົມທຽບ ການຂາຍ),Identify best crops (consumption vs. sale)
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ກຳນົດຜູ້ສະໜອງເມັດພືດ,Identify supplier(s) of seeds
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ກຳນົດຜູ້ຊື້,Identify potential buyers
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ກຳນົດທີ່ດິນ / ທີ່ຕັ້ງສຳລັບສວນ,Identify land/location for garden
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ສົນທະນາກ່ຽວກັບ ຄວາມສ່ຽງດ້ານສິ່ງແວດລ້ອມ ແລະ ກິດຈະກໍາ ຮ່ວມກັບຄອບຄົວ,Discuss environmental risks and action with family as needed
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ເຮັດສ່ວນ/ອ້ອມຮົ້ວ/ສ້າງຊົນລະປະທານ,Construct garden/fencing/irrigation
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ສ້າງແຜນທຸລະກິດແບບງ່າຍໆ (ດ້ວຍແຜນການເຮັດສວນ),Make a simple business plan (with gardening workplan)
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,"ຊື້ເຄື່ອງຂຽນ ( ເຈ້ຍ, ບິກ)","Buy stationary materials (paper, pen)"
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ຊື້ຈັກຄິດໄລ່,Buy calculator
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ຊື້ຜະລິດຕະພັນການກະເສດ ເຊັ່ນ: ເມັດພືດ,Buy initial agricultural products e.g seeds and tools
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ຮັບເຄື່ອງມືເຮັດສວນ / ເຮັດຟາມ/ປຸ໋ຍ/ຢາຂ້າແມງໄມ້,Obtain gardening/farming tools/fertilizer
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ການຝຶກອົບຮົມຄວາມຮູ້ທາງດ້ານເງິນ,Provide technical training e.g financial literacy
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ປູກຜັກສວນຄົວ,Growing agricultural/garden produce,ເປີດບັນຊີທະນາຄານ,Open a bank account
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ລະບຸສະຖານທີ່ຕັ້ງຂອງຮ້ານ ( ການເຂົ້າເຖິງທີ່ດີທີ່ສູດ),Identify store location (best access)
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ດຳເນີນການປະເມີນດ້ານສິ່ງແວດລ້ອມຕາມລາຍການກວດກາ ( ທີມ CBID),Discuss environmental risks and action with family as needed
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ຣີເຊີດ ຫລື ກຳນົດສິນຄ້າ ( ຂາຍຫຍັງ),Identify shop merchandise (what sells)
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ລະບຸຜູ້ສະໜອງ,Identify supplier(s)
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ລົມ ຫລື ວາງແຜນກັບຄອບຄົວກ່ຽວກັບຮ້ານຂາຍເຄື່ອງໃນຄອບຄົວ,Discuss a plan with family on store implications on family
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ດັດແປງ / ກໍ່ສ້າງພຶ້ນທີ່ເຮັດວຽກ ແລະ / ຫລື ໜ້າຮ້ານ,Identify and prepare suitable work area for livelihood activity
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ສ້າງແຜນການຕະຫລາດ,Make a marketing plan
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ສ້າງແຜນການທຸລະກິດຕະຫລາດ ( ການລົງທຶນໃໝ່),Make a simple business plan (re-investment)
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,"ຊື້ເຄື່ອງຂຽນ ( ເຈ້ຍ, ບິກ)","Buy stationary materials (paper, pen)"
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ຊື້ຈັກຄິດໄລ່,Buy calculator
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ຊື້ສິນຄ້າ,Buy shop merchandise
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ການຝຶກອົບຮົມຄວາມຮູ້ທາງດ້ານເງິນ,Provide technical training e.g financial literacy
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ບໍລິຫານຮ້ານຂາຍເຄື່ອງຂະຫນາດນ້ອຍ ຫລື ທຸລະກິດຄ້າຂາຍອື່ນໆ,Managing a small shop or other vendor business,ເປີດບັນຊີທະນາຄານ,Open a bank account
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,ປຶກສາຫາລືກັບຄົນເຈັບ ແລະ ຄອບຄົວກ່ຽວກັບຄວາມສົນໃຈເລີ່ມທຸລະກິດຫັດຖະກຳ,Discuss with person and family about interests to start a handicraft business
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,ກຳນົດສະຖານທີ່ຕັ້ງຂອງຮ້ານ (ການເຂົ້າເຖິງທີ່ດີທີ່ສຸດ) ຫລື ຜູ້ຊື້ໂດຍກົງ,Identify store location (best access) or direct buyer
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,ດຳເນີນການປະເມີນດ້ານສິ່ງແວດລ້ອມຕາມລາຍການກວດກາ ( ທີມ CBID),Discuss environmental risks and action with family as needed
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,ລະບູຜູ້ສະໜອງເຄື່ອງຫັດຖະກຳ,Identify supplier(s) of craft materials
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,ສ້າງເຄືອຂ່າຍກັບຊ່າງຫັດຖະກຳຄົນອື່ນໆ/ ສຳຫລວດຄວາມເປັນໄດ້ທາງຕ່ອງໂສ້ມູນຄ່າ,Network with other handicraft makers to explore market chain for selling products
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,ສ້າງແຜນການທຸລະກິດຕະຫລາດ (ການລົງທຶນໃໝ່),Make a simple business plan (re-investment)
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,ສ້າງແຜນການຕະຫລາດ,Make a marketing plan
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,"ຊື້ອຸປະກອນທີ່ຈຳເປັນເພື່ອເລີ່ມທຸລະກິດ (ເຄື່ອງມືຫັດຖະກິດ, ເຄື່ອງຫັດຸະກຳ,  ເຄື່ອງຂຽນ ແລະ ຈັກຄິດໄລ່)","Buy materials needed to start business (craft tools, craft materials, stationary and calculator)"
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,ຝຶກອົບຮົມຄວາມຮູ້ພື້ນຖານທາງດ້ານການເງິນ,Provide technical training e.g financial literacy
ປັບປຸງການເຂົ້າເຖິງ ການພັດທະນາທຸລະກິດ,Improved access to enterprise development (AGM/ ATEC),ເລີ່ມທຸລະກິດຫັດຖະກຳ,Starting a handicrafts business,ເປີດບັນຊີທະນາຄານ,Open a bank account
